,index,md5hash,fitzpatrick,label,nine_partition_label,three_partition_label,qc,url,url_alphanum,low,mid,high,hasher,image_path
3141,3142,894c5b3e03b1a362fc515b84335b6361,4,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus67.jpg,httpwwwdermaamincomsiteimagesclinicalpicssubacutecutaneouslupuserythematosussubacutecutaneouslupuserythematosus67jpg.jpg,51,4,2,894c5b3e03b1a362fc515b84335b6361,https://www.dermaamin.com/site/images/clinical-pic/s/subacute-cutaneous-lupus-erythematosus/subacute-cutaneous-lupus-erythematosus67.jpg
1837,1837,fc2d56e7693744585bcd332ab7377b85,2,myiasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/myiasis-furuncular_myiais/myiasis-furuncular_myiais6.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmyiasisfuruncularmyiaismyiasisfuruncularmyiais6jpg.jpg,61,4,2,fc2d56e7693744585bcd332ab7377b85,https://www.dermaamin.com/site/images/clinical-pic/m/myiasis-furuncular_myiais/myiasis-furuncular_myiais6.jpg
7649,7650,ece08368af61b745fb8c54bdc72feb72,2,porphyria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pseudoporphyria-uraemica/pseudoporphyria-uraemica3.jpg,httpwwwdermaamincomsiteimagesclinicalpicppseudoporphyriauraemicapseudoporphyriauraemica3jpg.jpg,83,4,2,ece08368af61b745fb8c54bdc72feb72,https://www.dermaamin.com/site/images/clinical-pic/p/pseudoporphyria-uraemica/pseudoporphyria-uraemica3.jpg
9517,9518,bd92089736ae23805d8429af86029132,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease51.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease51jpg.jpg,15,3,2,bd92089736ae23805d8429af86029132,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease51.jpg
10983,10984,332da4c391d11b3c1498d577cd2746fd,3,scleroderma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea34.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmorpheamorphea34jpg.jpg,93,4,2,332da4c391d11b3c1498d577cd2746fd,https://www.dermaamin.com/site/images/clinical-pic/m/morphea/morphea34.jpg
2124,2125,783f2374e337f8d6f5e31ba0a18a0bed,1,cheilitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis11.jpg,httpwwwdermaamincomsiteimagesclinicalpicaangularcheilitisangularcheilitis11jpg.jpg,13,4,2,783f2374e337f8d6f5e31ba0a18a0bed,https://www.dermaamin.com/site/images/clinical-pic/a/angular_cheilitis/angular_cheilitis11.jpg
13902,5190,e853570597d53d361cc70868ada1a07b,3,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=619,httpwwwatlasdermatologicocombrimgimageId619.jpg,8,7,1,e853570597d53d361cc70868ada1a07b,http://atlasdermatologico.com.br/img?imageId=619
933,933,26aa34a81a0772e63ed24236d93abe02,3,necrobiosis lipoidica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum97.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnecrobioislipoidicadiabeticorumnecrobioislipoidicadiabeticorum97jpg.jpg,63,4,2,26aa34a81a0772e63ed24236d93abe02,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum97.jpg
12057,12059,49635d65d9bc4f7d605f912397ffb3ff,2,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/giant_congenital_nevus/giant_congenital_nevus7.jpg,httpwwwdermaamincomsiteimagesclinicalpicggiantcongenitalnevusgiantcongenitalnevus7jpg.jpg,14,2,0,49635d65d9bc4f7d605f912397ffb3ff,https://www.dermaamin.com/site/images/clinical-pic/g/giant_congenital_nevus/giant_congenital_nevus7.jpg
170,170,f52e0c86106999931be858599426e648,2,neutrophilic dermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome82.jpg,httpwwwdermaamincomsiteimagesclinicalpicssweetsyndromesweetsyndrome82jpg.jpg,68,4,2,f52e0c86106999931be858599426e648,https://www.dermaamin.com/site/images/clinical-pic/s/sweet-syndrome/sweet-syndrome82.jpg
9904,9905,fb56c3668d6c396a55f552dffbf2dce2,4,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-psoriasis_after_erysipelas/psoriasis-psoriasis_after_erysipelas4.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasispsoriasisaftererysipelaspsoriasispsoriasisaftererysipelas4jpg.jpg,86,4,2,fb56c3668d6c396a55f552dffbf2dce2,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-psoriasis_after_erysipelas/psoriasis-psoriasis_after_erysipelas4.jpg
12173,12175,af12b74a13cba6c604aa3ee5fe9e20e2,2,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn31.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn31jpg.jpg,102,4,2,af12b74a13cba6c604aa3ee5fe9e20e2,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn31.jpg
9799,9800,07e746a469f75c5548077456aa71c5e7,2,tuberous sclerosis,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicttuberoussclerosistuberoussclerosis7jpg.jpg,107,3,2,07e746a469f75c5548077456aa71c5e7,https://www.dermaamin.com/site/images/clinical-pic/t/tuberous_sclerosis/tuberous_sclerosis7.jpg
6182,6183,55b5153c508022f3d997c53b162341e9,3,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-acne/neonatal-acne8.jpg,httpwwwdermaamincomsiteimagesclinicalpicnneonatalacneneonatalacne8jpg.jpg,1,4,2,55b5153c508022f3d997c53b162341e9,https://www.dermaamin.com/site/images/clinical-pic/n/neonatal-acne/neonatal-acne8.jpg
10414,10415,8a2d132da7eae7a9be7032092bd92e96,1,erythema nodosum,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum54.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemanodosumerythemanodosum54jpg.jpg,29,4,2,8a2d132da7eae7a9be7032092bd92e96,https://www.dermaamin.com/site/images/clinical-pic/e/erythema-nodosum/erythema-nodosum54.jpg
15900,13781,1403b063b54423d4f1f85ad7e6504ec1,2,dermatomyositis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1446,httpwwwatlasdermatologicocombrimgimageId1446.jpg,17,4,2,1403b063b54423d4f1f85ad7e6504ec1,http://atlasdermatologico.com.br/img?imageId=1446
5336,5337,a93ef9b088e39bb7fe7e37205f0a3084,2,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppompholyxpompholyx18jpg.jpg,21,4,2,a93ef9b088e39bb7fe7e37205f0a3084,https://www.dermaamin.com/site/images/clinical-pic/p/pompholyx/pompholyx18.jpg
12830,687,428d7233e38991aa1eb706093f101e2c,4,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5062,httpwwwatlasdermatologicocombrimgimageId5062.jpg,71,4,2,428d7233e38991aa1eb706093f101e2c,http://atlasdermatologico.com.br/img?imageId=5062
716,716,37027472ae69e4274eff83ff89c99d6d,1,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide18.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide18jpg.jpg,60,5,1,37027472ae69e4274eff83ff89c99d6d,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide18.jpg
8490,8491,01ec122bc612392884c85a755ecdbcc0,2,factitial dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis4.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis4jpg.jpg,30,4,2,01ec122bc612392884c85a755ecdbcc0,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis4.jpg
11825,11826,a1652bdbd557bece0502dab0bcc68108,2,psoriasis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-in-a-child/psoriasis-in-a-child5.jpg,httpwwwdermaamincomsiteimagesclinicalpicppsoriasisinachildpsoriasisinachild5jpg.jpg,86,4,2,a1652bdbd557bece0502dab0bcc68108,https://www.dermaamin.com/site/images/clinical-pic/p/psoriasis-in-a-child/psoriasis-in-a-child5.jpg
14188,6566,145f5f832ff39a917501f9e8c5078cff,4,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6296,httpwwwatlasdermatologicocombrimgimageId6296.jpg,86,4,2,145f5f832ff39a917501f9e8c5078cff,http://atlasdermatologico.com.br/img?imageId=6296
14849,9303,562f549aece42e6f4cfbd50773f46865,4,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1630,httpwwwatlasdermatologicocombrimgimageId1630.jpg,23,3,2,562f549aece42e6f4cfbd50773f46865,http://atlasdermatologico.com.br/img?imageId=1630
10309,10310,4d8ec066d9b4f177abc4c087a1085354,3,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis67.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis67jpg.jpg,75,4,2,4d8ec066d9b4f177abc4c087a1085354,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis67.jpg
1171,1171,6010d2a5cc3395bd589d8e7a856767db,4,acne,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/c/cystic_acne_conglobata/cystic_acne_conglobata6.jpg,httpwwwdermaamincomsiteimagesclinicalpicccysticacneconglobatacysticacneconglobata6jpg.jpg,1,4,2,6010d2a5cc3395bd589d8e7a856767db,https://www.dermaamin.com/site/images/clinical-pic/c/cystic_acne_conglobata/cystic_acne_conglobata6.jpg
779,779,433e832ce586d87eed7cbb1769a681fa,2,sarcoidosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-small-nodular-type/sarcoidosis-small-nodular-type16.jpg,httpwwwdermaamincomsiteimagesclinicalpicssarcoidosissmallnodulartypesarcoidosissmallnodulartype16jpg.jpg,91,4,2,433e832ce586d87eed7cbb1769a681fa,https://www.dermaamin.com/site/images/clinical-pic/s/sarcoidosis-small-nodular-type/sarcoidosis-small-nodular-type16.jpg
12775,435,f2bb85ad2cfe7ea95b7922f7b22528a0,4,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1918,httpwwwatlasdermatologicocombrimgimageId1918.jpg,27,4,2,f2bb85ad2cfe7ea95b7922f7b22528a0,http://atlasdermatologico.com.br/img?imageId=1918
10894,10895,aee8bcbe869483c7d32cb6b51e9fd2b2,6,syringoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma66.jpg,httpwwwdermaamincomsiteimagesclinicalpicssyringomasyringoma66jpg.jpg,104,0,0,aee8bcbe869483c7d32cb6b51e9fd2b2,https://www.dermaamin.com/site/images/clinical-pic/s/syringoma/syringoma66.jpg
12336,12339,d0647549f040c62505aafb84f8329bcd,2,milia,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/b/boil/boil12.jpg,httpwwwdermaamincomsiteimagesclinicalpicbboilboil12jpg.jpg,57,1,0,d0647549f040c62505aafb84f8329bcd,https://www.dermaamin.com/site/images/clinical-pic/b/boil/boil12.jpg
11620,11621,68fc91ead0d3b56fa534e2d0c43a8110,1,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis45.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis45jpg.jpg,6,4,2,68fc91ead0d3b56fa534e2d0c43a8110,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis45.jpg
12769,417,af4e43e3e696a009d1be531ad2b75e53,6,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5733,httpwwwatlasdermatologicocombrimgimageId5733.jpg,80,4,2,af4e43e3e696a009d1be531ad2b75e53,http://atlasdermatologico.com.br/img?imageId=5733
6826,6827,91bb007128bbddfd0d57da8187994791,5,ichthyosis vulgaris,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris51.jpg,httpwwwdermaamincomsiteimagesclinicalpicIichthyosisvulgarisichthyosisvulgaris51jpg.jpg,39,3,2,91bb007128bbddfd0d57da8187994791,https://www.dermaamin.com/site/images/clinical-pic/I/ichthyosis_vulgaris/ichthyosis_vulgaris51.jpg
13780,4678,2573d97805af39b57adcead037216152,4,pediculosis lids,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5187,httpwwwatlasdermatologicocombrimgimageId5187.jpg,73,4,2,2573d97805af39b57adcead037216152,http://atlasdermatologico.com.br/img?imageId=5187
676,676,76e1be9e5567c08aaa548a7f0efc2e00,4,necrobiosis lipoidica,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum36.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnecrobioislipoidicadiabeticorumnecrobioislipoidicadiabeticorum36jpg.jpg,63,4,2,76e1be9e5567c08aaa548a7f0efc2e00,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiois-lipoidica-diabeticorum/necrobiois-lipoidica-diabeticorum36.jpg
1237,1237,babe125be18f7ba4fa8a2f7eafce4693,4,nevocytic nevus,benign melanocyte,benign,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus12.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnevocyticnnevusnevocyticnnevus12jpg.jpg,69,2,0,babe125be18f7ba4fa8a2f7eafce4693,https://www.dermaamin.com/site/images/clinical-pic/n/nevocyticn-nevus/nevocyticn-nevus12.jpg
6965,6966,890f8ca947e8942ed43555d7d527121f,1,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide62.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide62jpg.jpg,60,5,1,890f8ca947e8942ed43555d7d527121f,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide62.jpg
7192,7193,1f8ce7c9eee7929c5f18fa64134f0551,2,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma91.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma91jpg.jpg,8,7,1,1f8ce7c9eee7929c5f18fa64134f0551,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma91.jpg
14086,6100,52d0595b57bf6ccbb799a9b33bf2a4f7,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5679,httpwwwatlasdermatologicocombrimgimageId5679.jpg,80,4,2,52d0595b57bf6ccbb799a9b33bf2a4f7,http://atlasdermatologico.com.br/img?imageId=5679
6322,6323,c93610357aa4f74a99c6e7f1b009f9cb,6,vitiligo,inflammatory,non-neoplastic,3 Wrongly labelled,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo20.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitiligovitiligo20jpg.jpg,111,4,2,c93610357aa4f74a99c6e7f1b009f9cb,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo20.jpg
11097,11098,0bac999c61d311ed674118741046cfa3,5,acanthosis nigricans,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans57.jpg,httpwwwdermaamincomsiteimagesclinicalpicaacanthosisnigricansacanthosisnigricans57jpg.jpg,0,4,2,0bac999c61d311ed674118741046cfa3,https://www.dermaamin.com/site/images/clinical-pic/a/acanthosis_nigricans/acanthosis_nigricans57.jpg
197,197,4fc33b1b329677786de74ff786678531,2,incontinentia pigmenti,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti14.jpg,httpwwwdermaamincomsiteimagesclinicalpicIincontinentiapigmentiincontinentiapigmenti14jpg.jpg,40,3,2,4fc33b1b329677786de74ff786678531,https://www.dermaamin.com/site/images/clinical-pic/I/incontinentia_pigmenti/incontinentia_pigmenti14.jpg
8152,8153,ffade4be03bd0148a42c0608f650aab5,1,nematode infection,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans8.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlarvamigranslarvamigrans8jpg.jpg,64,4,2,ffade4be03bd0148a42c0608f650aab5,https://www.dermaamin.com/site/images/clinical-pic/L/larva-migrans/larva-migrans8.jpg
3164,3165,1f3a8a1749c71d9fa471df71f6023a07,3,hailey hailey disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease2.jpg,httpwwwdermaamincomsiteimagesclinicalpichhaileyhaileydiseasehaileyhaileydisease2jpg.jpg,36,3,2,1f3a8a1749c71d9fa471df71f6023a07,https://www.dermaamin.com/site/images/clinical-pic/h/hailey_hailey_disease/hailey_hailey_disease2.jpg
4842,4843,6f7bc7317081ab7e99c852c4581c590b,1,dariers disease,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease23.jpg,httpwwwdermaamincomsiteimagesclinicalpicddariersdiseasedariersdisease23jpg.jpg,15,3,2,6f7bc7317081ab7e99c852c4581c590b,https://www.dermaamin.com/site/images/clinical-pic/d/dariers_disease/dariers_disease23.jpg
966,966,8c28b5661896a1860972d031bc6f042e,3,xanthomas,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/X/xanthomas/xanthomas16.jpg,httpwwwdermaamincomsiteimagesclinicalpicXxanthomasxanthomas16jpg.jpg,112,4,2,8c28b5661896a1860972d031bc6f042e,https://www.dermaamin.com/site/images/clinical-pic/X/xanthomas/xanthomas16.jpg
867,867,203f72e12bfd9132ba8f843eaa9a894f,2,melanoma,malignant melanoma,malignant,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma11.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma11jpg.jpg,56,8,1,203f72e12bfd9132ba8f843eaa9a894f,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma11.jpg
183,183,67af6e2923e52eff436a013572b7088b,2,halo nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus40.jpg,httpwwwdermaamincomsiteimagesclinicalpichhalonaevushalonaevus40jpg.jpg,37,2,0,67af6e2923e52eff436a013572b7088b,https://www.dermaamin.com/site/images/clinical-pic/h/halo_naevus/halo_naevus40.jpg
3794,3795,8a6d7b54d48db308d9b4f0e05330087c,1,pilomatricoma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma18.jpg,httpwwwdermaamincomsiteimagesclinicalpicppilomatrixomapilomatrixoma18jpg.jpg,77,0,0,8a6d7b54d48db308d9b4f0e05330087c,https://www.dermaamin.com/site/images/clinical-pic/p/pilomatrixoma/pilomatrixoma18.jpg
15105,10517,13b2ea8d8b6e7ef3e4e3ea70e2078557,4,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2736,httpwwwatlasdermatologicocombrimgimageId2736.jpg,64,4,2,13b2ea8d8b6e7ef3e4e3ea70e2078557,http://atlasdermatologico.com.br/img?imageId=2736
298,298,6cba1a3c302571165ea1d3f81f0ddf5b,2,eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema77.jpg,httpwwwdermaamincomsiteimagesclinicalpiceeczemaeczema77jpg.jpg,22,4,2,6cba1a3c302571165ea1d3f81f0ddf5b,https://www.dermaamin.com/site/images/clinical-pic/e/eczema/eczema77.jpg
6690,6691,ce37137b1e7b1ada0933df1047e831be,-1,lupus erythematosus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus15.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlupuserythematosuslupuserythematosus15jpg.jpg,51,4,2,ce37137b1e7b1ada0933df1047e831be,https://www.dermaamin.com/site/images/clinical-pic/L/lupus_erythematosus/lupus_erythematosus15.jpg
15197,10884,6b0329c0d82261f3dbd7164cd6d98cea,3,ehlers danlos syndrome,genodermatoses,non-neoplastic,1 Diagnostic,http://atlasdermatologico.com.br/img?imageId=1603,httpwwwatlasdermatologicocombrimgimageId1603.jpg,23,3,2,6b0329c0d82261f3dbd7164cd6d98cea,http://atlasdermatologico.com.br/img?imageId=1603
541,541,a0107ef5c6fae2196d575795e561371c,2,dyshidrotic eczema,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hidrotic_ectodermal_dysplasia/hidrotic_ectodermal_dysplasia6.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidroticectodermaldysplasiahidroticectodermaldysplasia6jpg.jpg,21,4,2,a0107ef5c6fae2196d575795e561371c,https://www.dermaamin.com/site/images/clinical-pic/h/hidrotic_ectodermal_dysplasia/hidrotic_ectodermal_dysplasia6.jpg
7034,7035,cbec7911985d8ac1b2b84a6b0cffca14,2,keloid,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid77.jpg,httpwwwdermaamincomsiteimagesclinicalpickkekoidkekoid77jpg.jpg,43,4,2,cbec7911985d8ac1b2b84a6b0cffca14,https://www.dermaamin.com/site/images/clinical-pic/k/kekoid/kekoid77.jpg
14897,9514,c16ca4d77bb5e35162976c3af2cec242,6,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3780,httpwwwatlasdermatologicocombrimgimageId3780.jpg,48,4,2,c16ca4d77bb5e35162976c3af2cec242,http://atlasdermatologico.com.br/img?imageId=3780
